,pts,reb,dreb,oreb,to,ast,fga,fgm,tpa,tpm,fgper,ftper,tpper,stl,pf,blk,wl_int
371,0.378352172386,-0.216311423947,-0.300211017099,0.0426410146383,0.0178762325741,0.606762129118,0.224424888386,0.486362115381,0.224526400508,0.468581699734,0.388585672372,0.176621969075,0.457553508847,0.45655099159,-0.0677169904693,-0.252455171892,1
372,-0.0109718360583,-0.447329251477,-0.368121478426,-0.337249567785,0.0193389677057,0.0910401283561,-0.565239663281,0.0,-0.757916380254,-0.285669440209,0.419079163662,0.294576437146,0.301366503714,0.333033932451,-0.393856584993,-0.192258333253,-1
373,-0.100100841049,0.0681095128052,-0.0120066136374,0.149367381368,-0.161741257822,-0.0492878468856,-0.222301651531,-0.106157292433,-0.262564221254,-0.258279420219,0.0361229480987,0.291853298217,-0.0836069508963,-0.132664265405,-0.413380935269,-0.270909729856,-1
374,-0.0480368459622,-0.357223416825,-0.244184467785,-0.329126653687,0.0399783948726,-0.35536779538,-0.208300875843,0.0326448896847,-0.144705238716,-0.0371224284884,0.202940572989,-0.215987234657,0.10209048451,0.300554656955,-0.380253392876,0.171087162908,-1
375,0.0366076755086,-0.0116850899325,-0.0466502644175,0.0441141676899,-0.0594916015066,-0.369254442566,0.0,-0.025255720049,0.226222131331,-0.0277101357897,-0.0363723877264,-0.466831465236,-0.331233030957,0.310189325171,0.177044449721,-0.50264840995,-1
376,-0.130971786066,-0.264739100879,-0.228710391868,-0.167754519619,0.0202084983972,-0.165333991408,-0.111484022719,-0.0489729621953,-0.133985253192,-0.164945442002,0.0481258648109,-0.315853415874,-0.0779284343982,-0.365695724541,-0.093999348432,0.139920753425,-1
377,-0.125378007347,-0.129644230612,-0.0580883312101,-0.153545861911,-0.161176560292,-0.247197927689,-0.218014930939,-0.263121313493,0.0,-0.133582317941,-0.0993727625386,0.0998591788474,-0.176861877547,0.335751441866,-0.464623283036,0.288802227109,1
378,-0.136128529025,0.351375910161,0.334265755552,0.174611482346,-0.0198456275281,-0.226597300398,0.0854034473841,-0.132550151761,-0.357553202348,-0.123833503068,-0.159233984202,-0.0629681731361,0.153425347707,-0.559963134276,0.0173085865681,-0.079416590572,1
379,0.0750112484535,-0.270480774266,-0.583703392726,0.433416372097,-0.163711752747,-0.140365296262,0.308279868871,0.103553132705,-0.203002626782,-0.342058249149,-0.0681146966154,0.059775194675,-0.267788889148,0.743316892062,-0.114753827325,-0.331871762464,1
380,-0.0407800539839,-0.144917228534,-0.398595145815,0.334652804271,-0.258709030098,-0.140365296262,0.118425252082,-0.0899454213713,0.114514002678,-0.133582317941,-0.186141181026,0.0818102519265,-0.271827131599,-0.0956822319244,-0.173449780632,-0.0261539849744,-1
381,0.162990779312,-0.0958875903641,-0.312878983168,0.280467219162,-0.295774518532,0.275579560027,0.444639969462,0.459839284903,-0.405915492152,-0.196177973878,0.21771498551,-0.230216621614,0.261369784424,0.22849312642,-0.130448875275,-0.260613145608,-1
382,0.0618496994209,0.25600340142,0.175923137467,0.227551848839,0.0402895020446,0.109754876474,-0.0137473403001,0.0341991364902,-0.187965992641,-0.0826132575572,0.136210780281,-0.0814181404857,0.0423080661892,0.0,-0.253820678531,-0.157659768083,1
383,0.303788579364,0.105730874379,0.12200217917,0.0219404870691,0.0605697577492,0.076517690981,0.337556725104,0.247584476643,0.169324365489,0.107269285999,0.0568139046455,0.243795511791,-0.147147853086,-0.398058342452,0.161189711491,0.267353128446,-1
384,-0.114256708941,0.195607694105,0.341013551228,-0.0929326314286,-0.0404316584679,0.15053671321,-0.099944725362,-0.241179967857,0.185823672114,0.166472823543,-0.228297376212,0.437635444842,0.0993541290363,-0.423335968595,0.0,0.0,-1
385,-0.12355694559,0.09702278548,0.203242746028,-0.109276154924,-0.237828041586,-0.399866669309,-0.0102560569339,-0.206021777536,-0.0307295901729,-0.0928429716985,-0.254996720525,0.0966023221784,-0.0750820378264,-0.230160161958,-0.311652598511,0.433023753035,-1
386,-0.171039114939,-0.268173278184,-0.300259223849,-0.0220755122784,-0.139784657073,0.18499224435,-0.220467736296,-0.180566981386,0.16467216904,0.274150368851,-0.0199654948417,-0.0819229316477,0.247182487731,-0.450858509532,0.0,-0.0435013620659,-1
387,0.43359383406,-0.0104085676653,-0.178566497067,0.271666016529,-0.439124440738,0.0188331593535,0.676187090224,0.538205870504,0.0515115218508,0.0773837343077,0.120836318916,0.0370269866524,0.119157324126,0.161243205697,0.0338860184181,-0.50264840995,-1
388,-0.185137639334,-0.0479229842578,-0.390544409702,0.411912989879,-0.314829035731,-0.015228701231,0.0215638072853,-0.121589344299,-0.281241503944,-0.382250288447,-0.144791362352,0.249988896726,-0.179071748431,0.559963134276,-0.3905437871,-0.282268998556,-1
389,-0.0510558807624,0.271702910935,0.277938199763,0.107453255891,-0.0202802557046,-0.076517690981,-0.185778868255,-0.204899164523,-0.150434413161,-0.124697102279,-0.124298180049,0.0197500005717,-0.0961812155019,-0.114541504043,-0.106983697768,-0.472491646923,1
390,0.194310142313,0.272803597163,0.264584335617,0.149367381368,-0.327167784303,-0.0187147481176,0.401253058399,0.0430693306628,0.706049223217,0.251090550029,-0.250728055446,0.0601827621736,-0.367915713174,-0.251545241841,-0.0499597869937,0.267353128446,1
391,-0.0773172006229,-0.0719882433576,0.0636989495508,-0.192661067239,0.0200810036474,0.109754876474,-0.0159853215709,-0.0917959958544,0.35462938742,0.349475330955,-0.0999469507834,0.139412082589,0.176515857113,-0.365496864219,0.180391843035,0.152482459771,-1
